,index,Date,headline,Positive,Negative,Neutral,Score
1589,1589,2022-01-27,"Check out the new JRNY Club Roadmap!

This reflects what we'll be doing in Q1. The Voyager website and long-term roadmap is coming soon also 🚀

Enter for a chance at $1k worth of ETH:
- Retweet &amp; like
- Comment what you're excited for and tag #JRNYclub 

https://t.co/LTiWUq3i0d",0.1474221795797348,0.009504786692559719,0.8430730700492859,2.844793469694494
1590,1590,2022-01-26,"10 allowlist from our frens at karafuru

1. like + rt + follow @KarafuruNft + @thelittlesnft 
2. let us know why you are grateful today🙌
3. drop ur eth address in your reply

winners will be chosen by 2:45pm PST tmr https://t.co/omXTHkqA58",0.04701366648077965,0.017517052590847015,0.9354692101478577,2.573741539944296
1591,1591,2022-01-26,"My friends are all getting married, and I’m checking the price of ETH 37 times a day.",0.04122578352689743,0.07345112413167953,0.8853231072425842,2.419436649688532
1592,1592,2022-01-26,Someone just bought 586 ETH of $LOOKS 🔥,0.08600176870822906,0.015139831230044365,0.8988584280014038,2.6771548387458126
1593,1593,2022-01-26,"💰 $5000 Giveaway 💰 

How to enter 

Step 1: Follow @xposed ✅
Step 2: Tag one friend below ✅
Step 3: Retweet ✅

20 Winners chosen of $250 tomorrow at 10 PM EST.

#bitcoin
#Etherum 
#giveaway 
#eth 
#btc https://t.co/rP6fI6Jybc",0.0406150221824646,0.01985790766775608,0.9395270943641663,2.551892785030219
1594,1594,2022-01-26,"Giveaway! 🎉

We've partnered with @B2DClub to give away 10x Deadboi NFTs, worth over 1.5 ETH! 💣

To enter:
1. Follow @RaritySniperNFT
2. Follow @B2DClub
3. Like, Retweet and Tag 3 friends
*24h to enter

One of the 10 is a super rare Golden Deadboi! 💰🤯 https://t.co/XQH71i3QEZ",0.13762976229190826,0.009975242428481579,0.8523949384689331,2.819136317788917
1595,1595,2022-01-26,"Punk 7804 has been bought for 10,100 ETH ($26,008,886.78 USD) by 0xebc428. https://t.co/ROmu37kjWW… #cryptopunks #ethereum https://t.co/bYwhQjRs4L",0.074905626475811,0.016374317929148674,0.9087201356887817,2.646328259646678
1596,1596,2022-01-25,"I have Partnered with @squiggles 🔥

GIVEAWAY 5 WL spots to you ALL!

130k followers, 250k discord, 3D NFTs✅

To Enter 👇
-Follow me, @Fax &amp; @Squiggles 
-Like &amp; RT
-Tag 5 friends

#NFT #NFTgiveaway $ETH https://t.co/tMnyJCUoy7",0.10498113930225372,0.012237699702382088,0.8827810883522034,2.7318586158426217
1597,1597,2022-01-25,ALERT: CNBC Jim Cramer Says #Bitcoin and #Ethereum Selloff Could Be Over This Week,0.01931479573249817,0.6356315612792969,0.34505367279052734,0.9592081320521793
1598,1598,2022-01-25,"A state-of-research document showing the technical challenges to moving Ethereum to single-slot (~16 seconds) finality, and some paths to solving them:

https://t.co/mN2DiIXP31

Thanks @dankrad @drakefjustin @ObadiaAlex @hasufl and others for review and discussion!",0.06787338852882385,0.014748722314834595,0.9173778891563416,2.632811665534973
1599,1599,2022-01-25,"Giveaway! 🎉

We've partnered with @mekaformers to give away 4x Mekaformers Genesis NFTs, worth over 1 ETH! 🤖

To enter:
1. Follow @RaritySniperNFT
2. Follow @mekaformers
3. Like, Retweet and Tag 3 friends
*24h to enter

Their Legacy collection is minting on January 26! https://t.co/8jUCPIqtiL",0.14116571843624115,0.009491383098065853,0.8493428826332092,2.829185843557268
1600,1600,2022-01-24,"Happy 10K followers! We’re so excited our Monke family growing so big! 

To celebrate this milestone, we are giving away 1 @CoolMonke NFT along with 0.15 eth to three additional winners who:

🍌 Follow @Coolmonkes
🍌 Like and RT
🍌 Tag 5 Frens

WAGMI &lt;3 https://t.co/Q03ULujnqx",0.2497619092464447,0.010919461958110332,0.7393186688423157,3.0971060943086055
1601,1601,2022-01-24,due to the crash my 5 ETH is now worth 5 ETH,0.06351140141487122,0.05432882532477379,0.8821597695350647,2.522956440310763
1602,1602,2022-01-24,"quits job
eth tanks 50%
applies for job",0.03327775001525879,0.44885024428367615,0.5178720355033875,1.4610687952915193
1603,1603,2022-01-24,I told my entire family to buy $ETH at $4500 on Thanksgiving day. Someone pray for me at the next family gathering.,0.05785876512527466,0.029194798320531845,0.9129464030265808,2.571659919414443
1604,1604,2022-01-24,Meet the Rude Kids #NFT living on the ethereum blockchain. They’re getting ready to break the Metaverse. More details coming soon! https://t.co/Pe9SLeOWco,0.04994424059987068,0.021326405927538872,0.9287294149398804,2.571544582283178
1605,1605,2022-01-24,"“I have 5 Eth, What floor should I sweep?” https://t.co/6pPYIeW8R9",0.02735508419573307,0.03189582750201225,0.9407491087913513,2.4886481419668915
1606,1606,2022-01-24,"It's time to start thinking about a bottom in cryptos. However the ability to get outside the lower Bollinger Band repeatedly strongly suggests a retest of some sort will be needed. My plan is wait for a bottom and a bounce, then look for a retest as an entry. $btc, $eth, $ltc...",0.09493079781532288,0.06746553629636765,0.8376036286354065,2.56866315635529
1607,1607,2022-01-24,"I will be eating ramen noodles for every meal until ETH is $4,000.",0.0340900793671608,0.02522817812860012,0.9406816959381104,2.5221547541280627
1608,1608,2022-01-24,"-Eth down
-Nfts stolen
-Beanie owns PV
-Stock market down 

It’s 8 am",0.03349798545241356,0.7165172696113586,0.2499847114086151,0.7924517323526203
1609,1609,2022-01-24,"What the fuck @opensea I am beyond pissed at your god damn site right now, I just woke up on a Monday morning to find out that my ape @BoredApeYC just sold for 6.66 eth overnight due to an old listing price. This ape was not transferred between wallets cont. -&gt; https://t.co/M5yQv3weFC",0.02352065034210682,0.6670253276824951,0.3094539940357208,0.8912382617007455
1610,1610,2022-01-24,"$ETH scales with rollups and centralized side chains 

$AVAX scales with subnets 

$NEAR scales with sharding 

$SOL scales with hardware",0.044311996549367905,0.017393652349710464,0.9382944107055664,2.567295856487998
1611,1611,2022-01-24,"gas is low, $ETH is low, best time to sweep #NFTs! 🧹",0.04119608551263809,0.21079565584659576,0.7480082511901855,2.0760010710060675
1612,1612,2022-01-24,"Giveaway! 🎉

We've partnered with @PhatPandazNFT to give away 4x Phat Pandaz NFTs, worth over 1.2 ETH! 🐼

To enter:
1. Follow @RaritySniperNFT
2. Follow @PhatPandazNFT 
3. Like, Retweet and Tag 3 friends
*24h to enter

They are minting now: https://t.co/46zhw0yFY5 https://t.co/tFMLwuH7iE",0.1019844189286232,0.011502295732498169,0.8865132927894592,2.726205306304952
1613,1613,2022-01-24,"JUST IN: @KevinHart4real just bought @BoredApeYC #9258 for 79.5 ETH ($200,401) a deal facilitated by @moonpay.” 

Source: @Helloimmorgan https://t.co/oVj2LTdHCj",0.20971068739891052,0.009627011604607105,0.7806622982025146,3.000209190883327
1614,1614,2022-01-23,"BREAKING: @KevinHart4real just bought @BoredApeYC #9258 for 79.5 ETH ($200,401) a deal facilitated by @moonpay. Welcome! 🤗 https://t.co/OCuENR6HBQ",0.6295639276504517,0.011313609778881073,0.35912248492240906,4.045625760131498
1615,1615,2022-01-23,"#Ethereum to $30,000 this year or I delete my Twitter.",0.023628728464245796,0.06484155356884003,0.9115296602249146,2.396967931289237
1616,1616,2022-01-23,"I’ll be smoking weed &amp; buying jpegs no matter what the ETH price is 

gm",0.052453842014074326,0.01652364991605282,0.9310225248336792,2.589825478739237
1617,1617,2022-01-23,"I bought bitcoin at $69,000 and Ethereum at $4,900… https://t.co/snnQiVPukG",0.06340546160936356,0.01767895184457302,0.9189156293869019,2.6143162695145716
1618,1618,2022-01-23,"Another day, another 48 hour #Solana outage. 

This is like the sixth time this has happened in 3 months. 

I have zero faith in it now.  It is the new EOS. 

The fight is now between ETH, BSC, Fantom, Avalanche and Terra.",0.01775546371936798,0.7303845882415771,0.25185996294021606,0.7184272152419803
1619,1619,2022-01-23,"Giveaway! 🎉

We've partnered with @DecentarLabs to give away 10x 3NITY NFTs, worth over 1 ETH! 😎

To enter:
1. Follow @RaritySniperNFT
2. Follow @DecentarLabs
3. Like, Retweet and Tag 3 friends
*24h to enter

Enter your email for one extra entry: https://t.co/mbYDpgP1kq https://t.co/9ahkmQRWfT",0.06420817226171494,0.013469573110342026,0.9223222732543945,2.626846495515732
1620,1620,2022-01-23,"ETH may be down, but NFTs are here to stay and so am I.",0.26678013801574707,0.02828577160835266,0.7049341201782227,3.0962358982492715
1621,1621,2022-01-23,"Imagine if Pokémon came out with NFTs tomorrow, do you think their 10s of millions of customers would care about the price of eth? 

Many of the largest brands are making their entry into NFTs this year, and regardless of the price of crypto, millions of their fans are coming.",0.12342733144760132,0.013044286519289017,0.8635283708572388,2.7759576154048475
1622,1622,2022-01-23,What ON EARTH? My first 1 ETH sale on OpenSea! Thank you @spinbackwards for picking up “Double Crossed” !  🙏🙏🙏 https://t.co/pwQLfzBrKd,0.34000974893569946,0.014862015843391418,0.6451281905174255,3.3128693690688626
1623,1623,2022-01-22,"Comment your eth wallet + congratulate zbs.nick.

What an absolutely amazing experience. Front page of Twitch. 1+ Million in prizes.

AND

The first Hand Of The Citadel NEO TOKYO NFT has been crowned.

Whose ready for the next one? https://t.co/nAWv3h755w",0.185463547706604,0.010104911401867867,0.8044315576553345,2.938396583412645
1624,1624,2022-01-22,"Giving away $1K in ETH to hopefully make someone's day. 

Retweet + comment ""BRUTAL"" with ETH address

LIVE in 15 min

Only live watchers can win https://t.co/Igf0eMGQkH",0.04403257742524147,0.04832124337553978,0.9076462388038635,2.489278335763315
1625,1625,2022-01-22,Solana is the perfect example of money not being able to buy a community. The $SOL ecosystem sold out to high time preference VCs and serial dumpers and completely ruined retail involvement. Everything about the Solana ecosystem feels manufactured and inherently inferior to $ETH.,0.017989203333854675,0.7674580812454224,0.214552640914917,0.6263276656216133
1626,1626,2022-01-22,"ETH down? Don't care, pay me in bing bong stix",0.040252409875392914,0.04246746376156807,0.9172801971435547,2.494462365676519
1627,1627,2022-01-22,ETH is so low I chose pick up instead of delivery on Uber eats 🥲,0.03322386369109154,0.17673784494400024,0.7900382280349731,2.141215024145899
1628,1628,2022-01-22,"Solana being down for 48 hours multiple times now makes me question the viability of a monolithic structure.

It's clear the winning blockchain of the future will likely be one with a modular architecture.

Bullish $ETH 2.0 🚀 &amp; Cosmos Ecosystem.",0.1484256237745285,0.01091528870165348,0.8406591415405273,2.843775819112549
1629,1629,2022-01-22,fuck yes! ETH is 🚀🚀🚀 https://t.co/M7wqqQRWKx,0.04203025996685028,0.229295551776886,0.7286741733551025,2.031836763498735
1630,1630,2022-01-22,"If you feel bad about your portfolio - don’t forget Logan Paul bought 20x IreneDAO for 5 Eth when Eth was $3,300 

Total investment: 100 Eth $330,000

Current value: 18 Eth $44,000",0.025944774970412254,0.031964924186468124,0.9420903325080872,2.4849496274364298
1631,1631,2022-01-22,didn't like ETH anyway 🙃,0.0392938069999218,0.2000642865896225,0.760641872882843,2.098073787550122
1632,1632,2022-01-22,"Hot take: ETH will go up from here, or it will go down. I am expert.",0.12090292572975159,0.02461409941315651,0.8544829487800598,2.740722072068805
1633,1633,2022-01-22,"If you're scared now just wait until ETH goes below 2k and BTC goes below 30k

That's when the fun really begins",0.03877733647823334,0.04910558834671974,0.9121170043945312,2.4741793685011864
1634,1634,2022-01-22,"Giveaway! 🎉

We've partnered with @diverse to give away 5x Diverse NFTs, worth over 1.5 ETH! 🌎

To enter:
1. Follow @RaritySniperNFT
2. Follow @diverse
3. Like, Retweet and Tag 3 friends
*24h to enter

Make sure to join their Discord: https://t.co/L9p70oiLQX https://t.co/JUD4Ryd9kI",0.12746292352676392,0.01263378281146288,0.8599033355712891,2.787072839757169
1635,1635,2022-01-22,"If Eth goes under 2K again, going to be very hard not to liquidate everything and go all in. 

Liquidate:
- kid's bicycle
- Xbox 360
- the cat
- Parent's retirement fund
- Wife's wedding ring",0.024385305121541023,0.06206474453210831,0.9135499000549316,2.4058013967362
1636,1636,2022-01-21,"Just uploaded a video on the current Crypto market crash and my opinion on where it's headed

Retweet and comment below for a chance to win $500 of $ETH

https://t.co/GEboZ4yf83

#Crypto #Bitcoin #Ethereum",0.06215032935142517,0.027643337845802307,0.9102063179016113,2.5862674800495427
1637,1637,2022-01-21,"“Buy the dip” 

mf my entire net worth is already in ETH tf u mean buy the dip???",0.04852891340851784,0.034597449004650116,0.9168736338615417,2.534828661139416
1638,1638,2022-01-21,"Tomorrow. Twitch Front Page. 3pm est. The Neo Toyko META Tournament. @  https://t.co/KkV7O1qjQN

160 people play Crab Games for $1,000,000. Live

Winner gets the $600k  Neo Tokyo ""Hand Of The Citadel"" nft.

Largest. NFT. Gaming Tourney. In history

Post your eth wallet + ""in"" https://t.co/p7pxbK2kLF",0.04699711501598358,0.018247490748763084,0.9347553849220276,2.5718740613374305
1639,1639,2022-01-21,"Maker is about to market dump $600 million worth of ETH unless someone can phone up this 7 Siblings guy and tell him to top up his vaults in the next 30 mins.

I'm confident the Dutch Auctions will hold up but not sure how the market will react

https://t.co/DPQzPQWLOY",0.2184171825647354,0.04963415861129761,0.731948733329773,2.9219575284453088
1640,1640,2022-01-21,"$ETH
Friendly reminder that ETH foundation cashed out at the top (again). ETH down 40+% since then https://t.co/Bp80hEDvK0",0.01548573188483715,0.9658081531524658,0.01870604418218136,0.12419377867013885
1641,1641,2022-01-21,"2600 $Eth would be the next support.   Hoping and thinking it holds. Unfortunately Russel has like 14 percent more to go before it bottoms.   Won’t be a straight line down.  

This will be a year where people realize being an investor is a difficult job.",0.03446268290281296,0.5822884440422058,0.383248895406723,1.1304356277636671
1642,1642,2022-01-21,"Comment your eth wallet

We did it. Tomorrow 3pm est...The 160 finalist (out of 5000)..over 30 mil subs in influencer power

Will play in the largest NFT tourney of all time on the Twitch home page

Nearly $1 MIL in prizes. The biggest brands sponsoring

May the best meat bag win https://t.co/8CLTGDPUl5",0.20038235187530518,0.01188721228390932,0.7877304553985596,2.9712378397621264
1643,1643,2022-01-21,me showing everyone my jpeg collection after eth goes to zero https://t.co/rgkWuQ9K78,0.033438388258218765,0.10437361150979996,0.8621879816055298,2.3226619385678684
1644,1644,2022-01-21,Very first IRL meeting with some @BoredApeYC French owners!! 💚💛❤️ https://t.co/2GOAAoMFK1,0.11802654713392258,0.013327427208423615,0.8686460852622986,2.7617477842123637
1645,1645,2022-01-21,"Who appreciates the knowledge I share?
#Bitcoin, #Ethereum #BNB.",0.053662482649087906,0.015617523342370987,0.9307199716567993,2.59511240039272
1646,1646,2022-01-21,"... just paid 52.5 ETH for this golden neko bean boi. Dunno wtf im doing all i know is i wanted him more than any other NFT over the last year

#NewNFTProfilePic NFT by TeamAzuki https://t.co/UeQFlprRSm",0.11184191703796387,0.015268334187567234,0.8728896975517273,2.7414339694929013
1647,1647,2022-01-21,"BREAKING: $ETH drops sub $3,000 as all degens cash out to to pay $3 Twitter Blue fees",0.01644369587302208,0.9540845155715942,0.029471788555383682,0.1558979507535696
1648,1648,2022-01-21,"Best case, ETH goes up and we keep building. Worst case, ETH goes down and... we also keep building.",0.30100017786026,0.08119664341211319,0.617803156375885,3.049508848402847
1649,1649,2022-01-20,"I'll give $500 or a @GoobersNFT to a random person who retweets this within the next 26 hours. Winner paid in $ETH or cash. 

Must be following myself and @GoobersNFT",0.02581738866865635,0.0453965961933136,0.928786039352417,2.451051982373603
1650,1650,2022-01-20,LFG #NewProfilePic #NFTs #NFT #NFTPFP #NFTProfilePic https://t.co/TlWQ7RtvZs,0.03041316755115986,0.029975976794958115,0.9396108388900757,2.5010929769088266
1651,1651,2022-01-20,BREAKING: New York Mayor to convert his paycheck into Bitcoin and Ethereum tomorrow https://t.co/hH8sSWfkam,0.11269013583660126,0.011175652965903282,0.8761341571807861,2.7537862208854413
1652,1652,2022-01-20,"Massive generational wealth transfer beginning.

Simple chart to explain.

Institutions are stuck and late.

Flood of liquidity coming into digital asset ecosystem (DAE) in search of yield and return.

Fiat world devalues vs DAE.

#BTC #ETH #Stablecoins #NFTs #DeFi grow DAE. https://t.co/glepofaiuL",0.03620583191514015,0.15387548506259918,0.8099187016487122,2.2058258726107725
1653,1653,2022-01-20,"Crypto Life Hack: 
Whenever something is too expensive IRL, just price it in ETH. problem solved.

$250 😐👎
0.08 ETH 😃👍",0.03323645517230034,0.06334827840328217,0.9034152626991272,2.424720441642107
1654,1654,2022-01-20,"Over 10,000 people applied to qualify for the meta tournament.

Qualifiers begin 430 est friday. Live games 3pm est on the Twitch channel below in my first comment.

Influencers will be emailed tomorrow AM.

Comment your eth wallet and prepare to rip and tear. https://t.co/KVBTs7iYxC",0.02812826819717884,0.02697882428765297,0.9448928833007812,2.5028736098433972
1655,1655,2022-01-19,"If you minted something cheap and it's up to 7 ETH pre-reveal, sell it, and get back in if you want to once hype slows down. We have seen this play out too many times in 2021, and I want new 2022 participants to understand how the game works. Take gains and don't marry your bags.",0.06420013308525085,0.03565104678273201,0.900148868560791,2.5713727122998042
1656,1656,2022-01-19,Just had my first big girl flip… 0.2 to 6.2 ETH 🥲,0.07605616748332977,0.049339182674884796,0.8746046423912048,2.5667924625187553
1657,1657,2022-01-19,"9 days ago I invested 142 $ETH into @LooksRareNFT for 136,000 $LOOKS and got 12,000 $LOOKS through the airdrop

So far I earned 19,950 $LOOKS (38 $ETH) and 22 $WETH = 60 $ETH in rewards

My total investment is now worth 342 $ETH (including $WETH)

That's 200 $ETH profit in 9 days https://t.co/JiFeicyvLJ",0.15618781745433807,0.02031206525862217,0.8235001564025879,2.839689367202154
1658,1658,2022-01-19,"Comment your eth wallet + last call for influencers that want in. (In reply)

A  screen of a fraction of the influencers playing in the meta tournaments followings.

Biggest NFT tourney ever. 10s of millions of subs. Nearly 1 million in prizes. Supported by Twitch on home page. https://t.co/lcLxfuaZZb",0.05015240237116814,0.01769200712442398,0.9321556091308594,2.5811509866053055
1659,1659,2022-01-19,So we just climbed aboard the #BAYC with its purchase of #3583 for 83.4 ETH (~$260KUSD). #NFT https://t.co/evgCSJLHr7,0.21551008522510529,0.011164311319589615,0.7733256220817566,3.0108644252481978
1660,1660,2022-01-19,"In 2021, VISA moved $10.4 trillion in payments volume, Ethereum moved $11.6 trillion. 🤔",0.10628435015678406,0.015218316577374935,0.8784973621368408,2.7276650773756046
1661,1661,2022-01-19,"You're in her DMs, probably left on read.

I'm 118 ETH deep into her DAO, and I got a winky face reply.

We are not the same. https://t.co/x5x7oPkZhU",0.03534737229347229,0.057622164487838745,0.907030463218689,2.444313019514084
1662,1662,2022-01-19,"You are in her DMs, I am 9 ETH deep into her DAO. We are not the same.",0.032928068190813065,0.056388434022665024,0.9106835126876831,2.441349086294337
1663,1663,2022-01-19,"Giveaway! 🎉

We've partnered with @ColorfulApeClub to give away 15x Colorful Ape NFTs, worth over 1 ETH! 🌈

To enter:
1. Follow @RaritySniperNFT
2. Follow @ColorfulApeClub
3. Like, Retweet and Tag 3 friends

Colorful Ape Club is minting on January 24! Don't miss it! 🍭 https://t.co/mKWULanMU4",0.1009628027677536,0.010677466168999672,0.888359785079956,2.7257133293045936
1664,1664,2022-01-19,"🥶🔥🥶WL GIVEAWAY🥶🔥🥶

10 WLs, courtesy of the team &lt;3

How to enter:
🔹Follow myself, @veezyvangogh, @rodney_eth,  @NFTrepzy, and @KarafuruNft
🔹RT &amp; ♥️ 
🔹Tag up to 5 friends (every tag = extra entry)

Enter my fellow Phantoms' giveaways to increase your chances ;)

⏳48hrs⏳ https://t.co/QRnftVu8ff",0.12425125390291214,0.012654324993491173,0.8630944490432739,2.778992314478597
1665,1665,2022-01-19,"Comment your eth wallet.

Hopefully you are quick on the trigger tomorrow when I post the qualifiers link.

=) https://t.co/P5Be5F9l7V",0.07122214883565903,0.01971634104847908,0.9090615510940552,2.628764514191413
1666,1666,2022-01-18,"https://t.co/XPyuTmTJhz, which froze withdrawals yesterday, announced that someone hacked the platform for $15 million in ether (4,600 ETH). 

This money is now being laundered through Ethereum mixer Tornado Cash in batches of 1,000 ETH

https://t.co/ZKzwcQ6OGJ",0.028445858508348465,0.2968652844429016,0.6746888756752014,1.8289514476628705
1667,1667,2022-01-18,"2015: Vitalik builds Ethereum because Activision Blizzard nerfs warlock in WoW.
2021: NFTs take off on Ethereum, gaming looks to follow.
2022: Microsoft buys Activision Blizzard in metaverse race.
2024: Microsoft launches metaverse running on Ethereum using DAO governance. https://t.co/6RrWZ3jVHV",0.1132589727640152,0.011645729653537273,0.8750952482223511,2.7540331203152943
1668,1668,2022-01-18,"🚨 HUGE GIVEAWAY! 🚨

I AM GIVING AWAY $1000 WORTH OF ETHEREUM TO 1 LUCKY WINNER! 🏆

To enter:

1. Retweet &amp; Like
2. Follow: @Kwebbelkop 
3. Tag 3 friends
 
Winner in 48h!

#NFTs #Giveaway #NFTCommunity https://t.co/hTNrxgex9P",0.09387005865573883,0.012668908573687077,0.8934609889984131,2.7030028840910045
1669,1669,2022-01-18,Ethereum                   Cardano https://t.co/ztUK75CDGv,0.03001300059258938,0.025201043114066124,0.9447859525680542,2.512029893741123
1670,1670,2022-01-17,"I bought:

-Bitcoin at $64K
-Ethereum at $4,700
-Picture of woman at $6,400
-Doge at $0.69

I've lost so much money. What am I doing wrong?",0.02027466893196106,0.7597271800041199,0.21999821066856384,0.651368832506607
1671,1671,2022-01-17,"Giveaway! 🎉

We've partnered with @meetbob_nft to give away 10 BOB NFTs, worth &gt;1 ETH! 🎬 (including a Legendary)

To enter:
1. Follow @RaritySniperNFT
2. Follow @meetbob_nft
3. Like, Retweet and Tag 3 friends
*24h to enter

Dream Big! MeetBOB is launching in late January! 🌈 https://t.co/1s5iZVbYl6",0.14831574261188507,0.009565651416778564,0.8421186208724976,2.8468752228189227
1672,1672,2022-01-16,"We've Hit 3,000 Followers real quick!🎊

Confetti ball Third Giveaway!🎉
 0.2 ETH to a lucky winner!

✨Follow, Like, Retweet 
✨Tag a friend (unlimited entries)

#NFTs #NFTGiveaway #NFTCommunity #nftcollector #NFTdrops #cryptogiveaway #nft #Ethereum #anime #ramen $ETH https://t.co/dRnMPgEYoc",0.0937950611114502,0.018282754346728325,0.8879222273826599,2.6887807588242785
1673,1673,2022-01-16,"The reason solana will never be able to overtake Eth is because we have things like this in our community getting to 6 floor while projects with amazing teams and art/community don’t see these numbers. Sol NFT community please be better, yeah? https://t.co/TkBVOMZ78k",0.20138801634311676,0.013154285028576851,0.7854576706886292,2.9705843414343245
1674,1674,2022-01-16,"Giveaway! 🎂

We've partnered with @CakedApes to give away 3x Caked Apes NFTs, worth over 1 ETH! 🍭

To enter:
1. Follow @RaritySniperNFT
2. Follow @CakedApes
3. Like, Retweet and Tag 3 friends
*24h to enter

The Caked Apes Rarity Ranking is LIVE:
https://t.co/evAJ8naGRU https://t.co/1rXGrPu066",0.09672342240810394,0.010838817805051804,0.892437756061554,2.714711512307493
1675,1675,2022-01-15,We will see $4000 ETH before we see $5000 ETH,0.06547919660806656,0.020349860191345215,0.9141709208488464,2.6128233435636017
1676,1676,2022-01-15,"if you're in any way affiliated with ripple, you've ever worked with them, or taken money from them, you're dead to me. it's that simple. their entire strategy is lobbying a) to get Bitcoin/PoW banned and b) to get Ethereum branded a security. ghastly people.",0.03148500993847847,0.0935133621096611,0.8750016093254089,2.3449291166836232
1677,1677,2022-01-15,"Sneak Peek: Ethereum Halo Goon 🧨

Giving away 15 whitelist spots on this tweet
👇
- Follow @GooniezNFT 
- Like &amp; RT  
- Tag 3 Friends

Winners will be announced in 48 hours 🌪 https://t.co/mLvgEYkszs",0.06881777942180634,0.015003246255218983,0.9161790013313293,2.6345363292828634
1678,1678,2022-01-15,"We are excited to announce a giveaway to celebrate all the new Animetas holders!

We are giving away this Animeta and .25 ETH to one winner! 

To enter:
- Follow us!
- RT &amp; LIKE!
- TAG TWO FRIENDS!

Winner in 48 hours! https://t.co/MIyKYGStuI",0.24277691543102264,0.010639075189828873,0.7465840578079224,3.080344572497608
1679,1679,2022-01-15,"Incredible to see Lil Baby saying he doesn’t want to hold his wealth in cash, but would prefer Bitcoin and Ethereum.  https://t.co/Vzm9aZ7Jgj",0.062107402831315994,0.022268660366535187,0.9156239628791809,2.5995968535647616
1680,1680,2022-01-14,"wen? january 28, 2022.
mint? 0.5 ETH.
cool? pets.

💧🔥☁️🌱 https://t.co/QFQ99JMbxR",0.029560748487710953,0.047963038086891174,0.9224762916564941,2.4539942796011274
1681,1681,2022-01-14,"POLL: Should I drop out of UC Berkeley to do NFTs full time??!?!

If this gets 500 retweets I'll do it 😳🙈💎",0.031699538230895996,0.30075010657310486,0.6675503849983215,1.8273735991903066
1682,1682,2022-01-14,"Comment IN + your ETH wallet address.

Just booked another near 20 mil in subs/followers worth of influencers for the META Tourney.

This is going to be absurd. Maybe biggest gaming stream of the year. Inbox is totally full.

Millions in prizes, biggest nft game tourney EVER. https://t.co/1gJzpAzpbH",0.042190708220005035,0.060271430760622025,0.897537887096405,2.4547981948271866
1683,1683,2022-01-14,Reading all your comments about how much you loved my iconic ETH Pink Floyd shirt. 😍👚So I took a selfie for you 🥰 Loves it! ⚡️ #OG #CryptoQueen 👸🏼 https://t.co/FrLb8TvYLU,0.06548640877008438,0.02404908463358879,0.9104644656181335,2.603593314586306
1684,1684,2022-01-14,"1/ $WTF: A service, a token, and what everyone said five minutes into the launch when one bot drained 58 ETH from the pool.

Let's take a look at what happened.

🧵👇",0.02464970573782921,0.06780504435300827,0.907545268535614,2.3921116554716293
1685,1685,2022-01-14,"Comment IN your eth Wallet. Tag a gaming influencer for bonus points.

Did I also mention that Fresh and Trainwreck are playing in the Meta Tournament for the $600,000 Hand NFT?

10+ million followers.

Also polygon is now is an official sponsor

The 22nd. Will have alot of eyes https://t.co/mSf3oe85HI",0.04886578023433685,0.01670069247484207,0.9344335198402405,2.5804127199978586
1686,1686,2022-01-14,Whoever aped 42 ETH for 0.000001 $WTF will go down as a 2022 legend https://t.co/FW3qBzDQvi,0.01593070663511753,0.7334057688713074,0.25066348910331726,0.7063122809304545
1687,1687,2022-01-14,"Giveaway! 🎉

We've partnered with @DojoWarriorsNFT to give away 12x Dojo Warrior NFTs, worth over 1 ETH! ⚔️

To enter:
1. Follow @RaritySniperNFT
2. Follow @DojoWarriorsNFT
3. Like, Retweet and Tag 3 friends
*24h to enter

They are launching a PVP street fighting game! 🔥 https://t.co/2ZNqkOnybW",0.3191693127155304,0.00868439394980669,0.6721463203430176,3.2762122759500927
1688,1688,2022-01-14,Someone just lost $135k worth of $ETH apeing into a pool with 0.79c of liquidity https://t.co/CKssBga0lu,0.05062795802950859,0.3227936029434204,0.6265783905982971,1.8195858547635977
1689,1689,2022-01-13,"🚀 GIVEAWAY TIME 🚀

I’ll give this JRNY Club NFT (currently worth 2.3 $ETH or $7,500) to a random person who retweets this within the next 72 hours

To enter:
- Retweet
- Follow @JRNYclub and @JRNYcrypto
- Comment why you want to be in the club and tag #JRNYclub 

Good luck 💜 https://t.co/z4Iy5hOfsB",0.038341931998729706,0.019030924886465073,0.9426271915435791,2.5482775154426407
1690,1690,2022-01-13,"Poll for Ethereum community. You wake up in 2035, and 80% of all transactions + savings in the world are in one currency that is not ETH. Which would you prefer it to be?",0.033907338976860046,0.039350252598524094,0.9267423748970032,2.48639271548962
1691,1691,2022-01-13,"Comment IN your eth Wallet.

Thing about NFTs.....is its still pretty under the radar. 9.5/10 people couldnt tell you what a BAYC is.

AKA why we are doing the MetaTournament with some of game streamers like @benjyfishy.

Gaming + nfts is the future. NT is going to spear head it. https://t.co/qa43aHV9iU",0.04088771343231201,0.025480853393673897,0.9336313605308533,2.538517152894603
1692,1692,2022-01-13,"I'll give $1,000 to a random person who retweets this within the next 24 hours (paid in $ETH or cash). Winner must be following so I can DM you if you win.",0.05053406581282616,0.01952068880200386,0.9299452304840088,2.5775334436823942
